machine_identifier,timestamp,accumulated_dead_time,identifier,station,station_instance,subsystem_instance,code
innovative_cheese_machine,2022-05-24T11:00:00.000Z,50.713,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-05-24T22:00:00.000Z,137.038,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-05-24T23:00:00.000Z,171.893,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-05-25T02:00:00.000Z,122.073,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-05-25T21:00:00.000Z,148.799,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-06-01T14:00:00.000Z,218.155,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-06-20T08:00:00.000Z,31.575,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-06-21T12:00:00.000Z,35.257,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-06-22T03:00:00.000Z,194.553,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-12T08:00:00.000Z,242.57,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T04:00:00.000Z,271.279,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-19T06:00:00.000Z,12.753,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-20T03:00:00.000Z,120.708,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-20T08:00:00.000Z,365.024,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-21T18:00:00.000Z,19.024,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-22T11:00:00.000Z,128.618,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-29T07:00:00.000Z,61.596,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-29T18:00:00.000Z,132.751,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-25T05:00:00.000Z,174.018,41.1.926.2.1095.0.1.0,41,1,2,1095
innovative_cheese_machine,2022-05-16T21:00:00.000Z,77.969,41.2.926.3.1152.0.1.0,41,2,3,1152
innovative_cheese_machine,2022-07-26T05:00:00.000Z,380.312,41.2.926.3.1152.0.1.0,41,2,3,1152
innovative_cheese_machine,2022-06-28T04:00:00.000Z,140.94,53.0.116.0.1082.0.1.0,53,0,0,1082
innovative_cheese_machine,2022-07-19T04:00:00.000Z,31.084,53.0.116.0.1082.0.1.0,53,0,0,1082
innovative_cheese_machine,2022-06-14T07:00:00.000Z,13.764,6.0.108.0.1178.0.1.0,6,0,0,1178
innovative_cheese_machine,2022-06-15T05:00:00.000Z,102.553,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-15T10:00:00.000Z,32.537,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-20T12:00:00.000Z,65.841,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-28T05:00:00.000Z,59.941,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-28T10:00:00.000Z,95.835,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-07-27T04:00:00.000Z,30.579,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-07-28T13:00:00.000Z,14.84,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-05-23T18:00:00.000Z,18.312,80.0.799.0.1005.0.2.0,80,0,0,1005
innovative_cheese_machine,2022-06-02T06:00:00.000Z,183.203,80.0.799.0.1005.0.2.0,80,0,0,1005
innovative_cheese_machine,2022-07-20T12:00:00.000Z,1770.096,80.0.799.0.1005.0.2.0,80,0,0,1005
innovative_cheese_machine,2022-07-13T21:00:00.000Z,47.124,903.0.931.0.1095.0.1002.0,903,0,0,1095
innovative_cheese_machine,2022-06-22T08:00:00.000Z,623.024,91.0.122.0.1019.0.1.0,91,0,0,1019
innovative_cheese_machine,2022-06-23T05:00:00.000Z,493.359,91.0.122.0.1019.0.1.0,91,0,0,1019
innovative_cheese_machine,2022-06-27T04:00:00.000Z,153.629,91.0.122.0.1019.0.1.0,91,0,0,1019
innovative_cheese_machine,2022-07-08T08:00:00.000Z,8.908,91.0.122.0.1019.0.1.0,91,0,0,1019
innovative_cheese_machine,2022-05-09T07:00:00.000Z,88.636,92.0.0.0.2030.0.82.0,92,0,0,2030
innovative_cheese_machine,2022-05-31T17:00:00.000Z,330.304,92.0.0.0.2030.0.82.0,92,0,0,2030
innovative_cheese_machine,2022-05-03T09:00:00.000Z,35.693,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-03T12:00:00.000Z,30.068,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-03T14:00:00.000Z,17.868,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-05T19:00:00.000Z,47.504,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-06T10:00:00.000Z,10.749,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-12T21:00:00.000Z,71.49,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-16T06:00:00.000Z,66.717,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-23T09:00:00.000Z,30.069,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-24T13:00:00.000Z,32.158,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-24T15:00:00.000Z,84.052,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-31T07:00:00.000Z,67.312,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-07T20:00:00.000Z,30.068,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-15T02:00:00.000Z,30.392,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-20T06:00:00.000Z,60.788,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-21T23:00:00.000Z,62.615,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T01:00:00.000Z,45.689,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T06:00:00.000Z,82.437,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-23T04:00:00.000Z,7.18,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-23T05:00:00.000Z,51.733,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-23T10:00:00.000Z,29.574,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-27T15:00:00.000Z,70.545,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-28T22:00:00.000Z,42.292,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-11T18:00:00.000Z,288.9,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-12T14:00:00.000Z,104.16499999999999,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-13T06:00:00.000Z,56.925,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-26T13:00:00.000Z,101.296,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-11T19:00:00.000Z,72.472,93.0.0.0.1999.0.2.0,93,0,0,1999
innovative_cheese_machine,2022-05-20T03:00:00.000Z,67.201,93.0.0.0.1999.0.2.0,93,0,0,1999
innovative_cheese_machine,2022-06-16T19:00:00.000Z,109.461,93.0.0.0.1999.0.2.0,93,0,0,1999
innovative_cheese_machine,2022-06-20T23:00:00.000Z,34.048,93.0.0.0.1999.0.2.0,93,0,0,1999
innovative_cheese_machine,2022-06-29T14:00:00.000Z,38.06,93.0.0.0.1999.0.2.0,93,0,0,1999
innovative_cheese_machine,2022-05-04T14:00:00.000Z,249.432,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-05T07:00:00.000Z,318.259,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-06T11:00:00.000Z,93.069,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-06T13:00:00.000Z,310.269,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-06T15:00:00.000Z,104.185,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-09T05:00:00.000Z,950.331,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-09T20:00:00.000Z,1589.766,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-11T08:00:00.000Z,360.442,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-12T02:00:00.000Z,511.898,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-12T07:00:00.000Z,314.718,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-12T12:00:00.000Z,89.601,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-12T20:00:00.000Z,89.497,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-12T22:00:00.000Z,100.713,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-16T07:00:00.000Z,282.419,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-17T04:00:00.000Z,118.85,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-05T19:00:00.000Z,104.193,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-06T09:00:00.000Z,203.267,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-10T13:00:00.000Z,103.566,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-14T04:00:00.000Z,0.024,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-15T05:00:00.000Z,79.842,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-20T07:00:00.000Z,30.068,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-21T00:00:00.000Z,1420.772,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-21T06:00:00.000Z,18.381,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-22T02:00:00.000Z,74.357,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-23T00:00:00.000Z,264.428,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-23T16:00:00.000Z,115.153,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-23T17:00:00.000Z,96.149,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-23T18:00:00.000Z,158.661,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-28T15:00:00.000Z,31.824,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-08T09:00:00.000Z,2849.751,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-11T12:00:00.000Z,269.615,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-14T14:00:00.000Z,301.155,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-20T04:00:00.000Z,0.024,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-22T19:00:00.000Z,37.208,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-25T08:00:00.000Z,617.091,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-28T10:00:00.000Z,77.757,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-28T17:00:00.000Z,117.65299999999999,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-03T09:00:00.000Z,36.628,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-17T22:00:00.000Z,42.597,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-18T02:00:00.000Z,44.913,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-18T20:00:00.000Z,46.125,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-24T15:00:00.000Z,48.945,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-07T23:00:00.000Z,107.797,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-14T10:00:00.000Z,21.485,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-14T15:00:00.000Z,30.069,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-14T16:00:00.000Z,59.382,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-15T01:00:00.000Z,42.76,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-28T01:00:00.000Z,56.416,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-28T04:00:00.000Z,66.75,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-04T21:00:00.000Z,38.216,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-11T21:00:00.000Z,81.49100000000001,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-13T18:00:00.000Z,81.498,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-18T15:00:00.000Z,18.945,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-18T21:00:00.000Z,132.565,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-01T09:00:00.000Z,71.544,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-05T05:00:00.000Z,103.154,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-05T20:00:00.000Z,133.769,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-13T22:00:00.000Z,92.301,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-16T02:00:00.000Z,27.5,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-20T03:00:00.000Z,49.915,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-23T09:00:00.000Z,52.54,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-28T09:00:00.000Z,80.981,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-29T03:00:00.000Z,47.231,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-07-14T06:00:00.000Z,76.673,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-07-22T13:00:00.000Z,266.759,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-18T05:00:00.000Z,129.301,1.0.130.1.1179.0.3.0,1,0,1,1179
innovative_cheese_machine,2022-05-19T05:00:00.000Z,48.685,1.0.130.1.1179.0.3.0,1,0,1,1179
innovative_cheese_machine,2022-06-07T23:00:00.000Z,31.265,1.0.130.1.1179.0.3.0,1,0,1,1179
innovative_cheese_machine,2022-06-10T11:00:00.000Z,205.154,1.0.130.1.1179.0.3.0,1,0,1,1179
innovative_cheese_machine,2022-07-25T08:00:00.000Z,253.472,1.0.130.1.1179.0.3.0,1,0,1,1179
innovative_cheese_machine,2022-05-17T09:00:00.000Z,201.39,1.0.130.2.1010.0.1.0,1,0,2,1010
innovative_cheese_machine,2022-05-18T07:00:00.000Z,113.873,1.0.130.2.1010.0.1.0,1,0,2,1010
innovative_cheese_machine,2022-05-24T17:00:00.000Z,503.496,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-05-25T05:00:00.000Z,58.974,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-05-25T09:00:00.000Z,69.819,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-05-25T12:00:00.000Z,1087.462,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-07-30T03:00:00.000Z,45.205,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-06-20T10:00:00.000Z,40.332,14.0.0.0.1427.0.1.0,14,0,0,1427
innovative_cheese_machine,2022-05-04T05:00:00.000Z,117.361,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-05T23:00:00.000Z,76.756,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-10T09:00:00.000Z,107.81,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-10T14:00:00.000Z,143.421,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-13T17:00:00.000Z,90.766,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-14T22:00:00.000Z,89.697,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-15T22:00:00.000Z,44.857,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-15T23:00:00.000Z,77.112,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-14T17:00:00.000Z,91.564,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-22T09:00:00.000Z,159.234,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-26T17:00:00.000Z,125.874,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-29T19:00:00.000Z,56.868,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-05-03T18:00:00.000Z,159.094,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-05T02:00:00.000Z,205.241,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-11T04:00:00.000Z,318.502,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-17T01:00:00.000Z,212.811,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-17T18:00:00.000Z,154.514,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-23T09:00:00.000Z,170.782,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-06T09:00:00.000Z,174.497,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-14T00:00:00.000Z,191.574,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-21T02:00:00.000Z,275.87,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-22T03:00:00.000Z,324.511,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-30T21:00:00.000Z,266.026,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-11T13:00:00.000Z,190.262,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-13T19:00:00.000Z,153.218,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-21T05:00:00.000Z,337.5,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-22T16:00:00.000Z,21.885,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-22T19:00:00.000Z,11.773,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-27T07:00:00.000Z,501.035,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-28T01:00:00.000Z,138.902,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-09T07:00:00.000Z,162.88799999999998,20.0.116.1.1181.0.1.0,20,0,1,1181
innovative_cheese_machine,2022-05-03T22:00:00.000Z,17.08,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-05-19T01:00:00.000Z,33.491,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-03T02:00:00.000Z,16.728,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-14T23:00:00.000Z,41.681,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-15T15:00:00.000Z,16.472,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T14:00:00.000Z,53.844,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T17:00:00.000Z,72.185,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T01:00:00.000Z,118.52600000000001,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T02:00:00.000Z,30.601,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-26T04:00:00.000Z,33.624,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-28T01:00:00.000Z,33.9,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-28T17:00:00.000Z,13.352,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-05-19T06:00:00.000Z,795.581,20.0.332.0.1712.0.0.0,20,0,0,1712
innovative_cheese_machine,2022-07-20T13:00:00.000Z,2047.081,20.0.332.0.1712.0.0.0,20,0,0,1712
innovative_cheese_machine,2022-07-20T14:00:00.000Z,440.115,20.0.332.0.1712.0.0.0,20,0,0,1712
innovative_cheese_machine,2022-05-04T09:00:00.000Z,13.18,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-05-09T06:00:00.000Z,20.399,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-05-10T18:00:00.000Z,12.96,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-06T03:00:00.000Z,32.061,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-24T03:00:00.000Z,210.055,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T18:00:00.000Z,15.169,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-27T21:00:00.000Z,48.505,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-05-13T04:00:00.000Z,23.172,20.0.623.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-06T16:00:00.000Z,391.077,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-09T04:00:00.000Z,711.159,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-10T10:00:00.000Z,37.857,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-16T19:00:00.000Z,10.445,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-18T06:00:00.000Z,15.04,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-18T11:00:00.000Z,150.897,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-18T21:00:00.000Z,14.115,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T10:00:00.000Z,538.272,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-14T11:00:00.000Z,12.881,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T11:00:00.000Z,41.753,20.0.626.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-17T22:00:00.000Z,21.284,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-08T08:00:00.000Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-11T11:00:00.000Z,23.752,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-25T05:00:00.000Z,47.981,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-27T21:00:00.000Z,34.968,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-25T05:00:00.000Z,36.053,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-28T17:00:00.000Z,16.112,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-06-21T01:00:00.000Z,252.71099999999998,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T01:00:00.000Z,178.829,30.0.103.2.1498.17744.0.0,30,0,2,1498
innovative_cheese_machine,2022-05-13T15:00:00.000Z,972.76,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-09T10:00:00.000Z,217.68300000000002,318.1.266.0.1331.1.1.0,318,1,0,1331
innovative_cheese_machine,2022-05-06T15:00:00.000Z,50.53,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-02T04:00:00.000Z,69.092,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-21T08:00:00.000Z,56.417,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-28T07:00:00.000Z,102.852,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-05-12T08:00:00.000Z,15.236,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-05-17T11:00:00.000Z,10.204,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-05-24T00:00:00.000Z,0.064,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-06-02T00:00:00.000Z,31.852,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-06-10T17:00:00.000Z,86.898,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-05-24T18:00:00.000Z,0.064,318.1.768.0.2104.0.0.0,318,1,0,2104
innovative_cheese_machine,2022-06-08T08:00:00.000Z,0.064,318.1.768.0.2104.0.0.0,318,1,0,2104
innovative_cheese_machine,2022-05-11T18:00:00.000Z,30.969,318.1.797.0.1931.0.4.0,318,1,0,1931
innovative_cheese_machine,2022-05-23T14:00:00.000Z,409.246,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-03T11:00:00.000Z,62.197,318.2.266.0.1331.4.1.0,318,2,0,1331
