machine_identifier,start_ts,end_ts,duration_in_s,identifier,station,station_instance,subsystem_instance,code
innovative_cheese_machine,2022-07-11T15:19:00.410Z,2022-07-11T15:19:30.742Z,30.332,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-07-11T15:30:09.983Z,2022-07-11T15:31:59.089Z,109.106,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-11T15:36:15.810Z,2022-07-11T15:36:45.886Z,30.076,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T16:56:02.533Z,2022-07-11T16:56:19.749Z,17.216,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T17:14:52.942Z,2022-07-11T17:15:30.674Z,37.732,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T17:44:13.369Z,2022-07-11T17:44:47.822Z,34.453,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T18:00:56.357Z,2022-07-11T18:04:59.488Z,243.131,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-11T18:10:13.832Z,2022-07-11T18:10:30.844Z,17.012,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T18:33:27.615Z,2022-07-11T18:34:01.571Z,33.956,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T18:48:02.917Z,2022-07-11T18:48:48.686Z,45.769,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-11T18:54:54.230Z,2022-07-11T18:55:12.618Z,18.388,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T19:13:28.663Z,2022-07-11T19:13:47.807Z,19.144,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T19:21:40.664Z,2022-07-11T19:22:02.032Z,21.368,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-07-11T19:22:02.592Z,2022-07-11T19:22:51.517Z,48.925,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-07-11T19:32:10.595Z,2022-07-11T19:33:00.212Z,49.617,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T20:04:49.985Z,2022-07-11T20:05:26.917Z,36.932,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T20:56:19.578Z,2022-07-11T20:56:50.786Z,31.208,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-11T20:59:00.768Z,2022-07-11T20:59:33.580Z,32.812,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T21:15:55.847Z,2022-07-11T21:16:29.980Z,34.133,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T21:42:27.538Z,2022-07-11T21:43:27.302Z,59.764,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T21:52:55.277Z,2022-07-11T21:53:25.346Z,30.069,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-11T22:02:08.512Z,2022-07-11T22:02:42.015Z,33.503,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T22:28:48.241Z,2022-07-11T22:29:02.570Z,14.329,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T22:51:13.045Z,2022-07-11T22:52:30.605Z,77.56,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T23:01:12.163Z,2022-07-11T23:02:10.128Z,57.965,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-11T23:02:10.168Z,2022-07-11T23:02:28.357Z,18.189,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-11T23:15:28.429Z,2022-07-11T23:16:01.925Z,33.496,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T23:22:06.173Z,2022-07-11T23:22:43.610Z,37.437,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-11T23:46:51.247Z,2022-07-11T23:47:07.355Z,16.108,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T00:45:41.229Z,2022-07-12T00:45:53.565Z,12.336,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T01:01:47.727Z,2022-07-12T01:02:21.279Z,33.552,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T01:20:26.667Z,2022-07-12T01:20:59.968Z,33.301,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T01:39:09.247Z,2022-07-12T01:39:45.788Z,36.541,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T01:58:15.657Z,2022-07-12T01:58:30.789Z,15.132,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T02:18:55.067Z,2022-07-12T02:19:10.383Z,15.316,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T02:48:37.627Z,2022-07-12T02:48:52.912Z,15.285,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T03:08:16.488Z,2022-07-12T03:08:54.756Z,38.268,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T03:32:26.348Z,2022-07-12T03:38:54.653Z,388.305,91.0.122.0.1019.0.1.0,91,0,0,1019
innovative_cheese_machine,2022-07-12T04:20:22.142Z,2022-07-12T04:20:55.645Z,33.503,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T04:54:41.552Z,2022-07-12T04:59:38.843Z,297.291,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T05:22:23.906Z,2022-07-12T05:22:57.326Z,33.42,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T05:33:11.569Z,2022-07-12T05:33:41.638Z,30.069,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-12T05:42:29.691Z,2022-07-12T05:43:08.857Z,39.166,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T06:06:45.445Z,2022-07-12T06:08:14.361Z,88.916,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T06:46:48.958Z,2022-07-12T06:47:22.351Z,33.393,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T07:05:31.519Z,2022-07-12T07:06:51.952Z,80.433,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T07:10:35.887Z,2022-07-12T07:13:04.276Z,148.389,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-07-12T08:13:03.146Z,2022-07-12T08:13:17.063Z,13.917,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:13:42.514Z,2022-07-12T08:13:52.671Z,10.157,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:14:08.703Z,2022-07-12T08:14:18.091Z,9.388,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:14:34.071Z,2022-07-12T08:14:44.652Z,10.581,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:15:00.668Z,2022-07-12T08:16:03.520Z,62.852,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:16:19.532Z,2022-07-12T08:16:52.488Z,32.956,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:17:08.525Z,2022-07-12T08:17:42.649Z,34.124,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:17:58.629Z,2022-07-12T08:19:34.138Z,95.509,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:25:21.105Z,2022-07-12T08:27:50.243Z,149.138,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-12T08:27:50.283Z,2022-07-12T08:29:23.715Z,93.432,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-12T08:31:02.689Z,2022-07-12T08:31:24.909Z,22.22,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:39:48.857Z,2022-07-12T08:41:20.109Z,91.252,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T08:44:37.603Z,2022-07-12T08:46:42.360Z,124.757,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T10:06:02.526Z,2022-07-12T10:06:35.577Z,33.051,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T10:06:54.022Z,2022-07-12T10:08:12.663Z,78.641,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T10:08:31.067Z,2022-07-12T10:11:25.937Z,174.87,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T10:11:44.373Z,2022-07-12T10:13:49.834Z,125.461,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T10:14:08.266Z,2022-07-12T10:14:40.050Z,31.784,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T10:14:58.487Z,2022-07-12T10:16:01.176Z,62.689,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T10:16:19.612Z,2022-07-12T10:16:51.388Z,31.776,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T11:37:40.420Z,2022-07-12T11:38:13.193Z,32.773,20.0.626.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T11:38:38.273Z,2022-07-12T11:38:47.253Z,8.98,20.0.626.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T12:02:55.677Z,2022-07-12T12:03:50.681Z,55.004,20.0.332.0.1712.0.0.0,20,0,0,1712
innovative_cheese_machine,2022-07-12T12:34:34.123Z,2022-07-12T12:35:08.755Z,34.632,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T13:00:22.464Z,2022-07-12T13:00:35.548Z,13.084,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T14:02:48.041Z,2022-07-12T14:03:29.357Z,41.316,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-12T14:37:50.041Z,2022-07-12T14:38:52.890Z,62.849,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-12T15:49:03.116Z,2022-07-12T15:50:40.296Z,97.18,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-12T18:20:44.410Z,2022-07-12T18:20:59.579Z,15.169,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T23:39:25.103Z,2022-07-12T23:40:01.887Z,36.784,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-12T23:44:34.903Z,2022-07-12T23:44:48.462Z,13.559,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-13T00:47:16.501Z,2022-07-13T00:50:51.175Z,214.674,41.1.926.2.1095.0.1.0,41,1,2,1095
innovative_cheese_machine,2022-07-13T00:50:51.751Z,2022-07-13T00:51:01.975Z,10.224,41.1.926.2.1095.0.1.0,41,1,2,1095
innovative_cheese_machine,2022-07-13T05:26:41.777Z,2022-07-13T05:30:37.351Z,235.574,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-07-13T06:32:31.480Z,2022-07-13T06:33:28.405Z,56.925,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-13T08:53:43.417Z,2022-07-13T08:54:15.193Z,31.776,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-13T08:54:33.329Z,2022-07-13T08:55:21.650Z,48.321,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-13T10:48:07.540Z,2022-07-13T10:48:22.828Z,15.288,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-13T11:22:53.123Z,2022-07-13T11:25:46.237Z,173.114,318.2.758.0.1131.0.1.0,318,2,0,1131
innovative_cheese_machine,2022-07-13T11:44:38.142Z,2022-07-13T11:46:12.567Z,94.425,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-13T11:46:12.607Z,2022-07-13T11:46:24.595Z,11.988,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-13T11:47:36.996Z,2022-07-13T11:48:07.208Z,30.212,318.2.758.0.1130.0.1.0,318,2,0,1130
innovative_cheese_machine,2022-07-13T12:14:33.398Z,2022-07-13T12:16:46.012Z,132.614,319.0.757.0.1957.0.2.0,319,0,0,1957
innovative_cheese_machine,2022-07-13T12:16:46.052Z,2022-07-13T12:17:58.736Z,72.684,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-13T13:14:20.922Z,2022-07-13T13:14:28.949Z,8.027,318.2.797.0.1931.0.4.0,318,2,0,1931
innovative_cheese_machine,2022-07-13T14:46:15.576Z,2022-07-13T14:48:10.490Z,114.914,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-13T19:46:19.664Z,2022-07-13T19:48:52.882Z,153.218,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-13T20:19:05.547Z,2022-07-13T20:19:26.455Z,20.908,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-13T21:29:55.408Z,2022-07-13T21:30:42.532Z,47.124,903.0.931.0.1095.0.1002.0,903,0,0,1095
innovative_cheese_machine,2022-07-13T23:49:36.516Z,2022-07-13T23:50:11.985Z,35.469,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T01:55:18.761Z,2022-07-14T01:55:58.522Z,39.761,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T01:56:16.546Z,2022-07-14T01:56:34.903Z,18.357,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-14T02:25:34.411Z,2022-07-14T02:26:10.943Z,36.532,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T03:40:55.101Z,2022-07-14T03:41:22.553Z,27.452,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T03:52:51.921Z,2022-07-14T03:53:42.494Z,50.573,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T03:53:42.534Z,2022-07-14T03:53:51.910Z,9.376,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T03:53:51.950Z,2022-07-14T03:56:59.968Z,188.018,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T04:09:23.629Z,2022-07-14T04:13:54.908Z,271.279,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T06:46:23.815Z,2022-07-14T06:47:40.488Z,76.673,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-07-14T11:51:40.164Z,2022-07-14T11:51:53.045Z,12.881,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-14T12:06:18.164Z,2022-07-14T12:06:34.992Z,16.828,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:07:01.716Z,2022-07-14T12:07:22.344Z,20.628,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:07:32.536Z,2022-07-14T12:08:12.545Z,40.009,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:08:26.657Z,2022-07-14T12:08:26.721Z,0.064,318.2.768.0.2104.0.0.0,318,2,0,2104
innovative_cheese_machine,2022-07-14T12:09:26.421Z,2022-07-14T12:09:26.485Z,0.064,318.2.768.0.2104.0.0.0,318,2,0,2104
innovative_cheese_machine,2022-07-14T12:15:12.045Z,2022-07-14T12:15:12.045Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:16:00.741Z,2022-07-14T12:16:47.266Z,46.525,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:16:57.486Z,2022-07-14T12:17:16.630Z,19.144,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:17:40.339Z,2022-07-14T12:18:15.719Z,35.38,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:18:33.183Z,2022-07-14T12:20:15.464Z,102.281,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:47:40.271Z,2022-07-14T12:47:40.287Z,0.016,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:49:27.916Z,2022-07-14T12:50:04.305Z,36.389,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:52:15.478Z,2022-07-14T12:52:52.090Z,36.612,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:52:56.291Z,2022-07-14T12:52:56.291Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:53:24.207Z,2022-07-14T12:53:24.207Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:56:04.108Z,2022-07-14T12:56:39.169Z,35.061,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T13:06:13.439Z,2022-07-14T13:06:13.439Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T13:06:52.803Z,2022-07-14T13:06:52.803Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T13:07:15.044Z,2022-07-14T13:07:15.044Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T13:12:09.912Z,2022-07-14T13:12:45.212Z,35.3,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T13:12:56.411Z,2022-07-14T13:13:31.712Z,35.301,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T13:13:42.928Z,2022-07-14T13:13:42.928Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T13:19:27.732Z,2022-07-14T13:19:41.708Z,13.976,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T13:41:04.391Z,2022-07-14T13:42:59.440Z,115.049,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-14T13:43:51.461Z,2022-07-14T13:44:39.074Z,47.613,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T13:46:40.803Z,2022-07-14T13:46:59.143Z,18.34,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T14:00:53.625Z,2022-07-14T14:01:36.265Z,42.64,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-14T14:21:54.579Z,2022-07-14T14:22:14.591Z,20.012,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T14:22:57.089Z,2022-07-14T14:23:19.009Z,21.92,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T14:36:41.390Z,2022-07-14T14:41:42.545Z,301.155,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-14T14:42:26.081Z,2022-07-14T14:43:01.514Z,35.433,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T14:44:00.363Z,2022-07-14T14:44:35.795Z,35.432,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T14:53:51.538Z,2022-07-14T14:54:11.582Z,20.044,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T14:54:37.733Z,2022-07-14T14:54:59.205Z,21.472,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T14:55:47.178Z,2022-07-14T14:55:47.178Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T14:56:41.655Z,2022-07-14T14:56:41.655Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T14:57:19.688Z,2022-07-14T14:58:00.084Z,40.396,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T14:58:04.240Z,2022-07-14T14:58:04.240Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T14:59:15.521Z,2022-07-14T14:59:15.521Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T15:00:15.374Z,2022-07-14T15:00:15.374Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T15:08:34.342Z,2022-07-14T15:10:10.648Z,96.306,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T15:11:08.800Z,2022-07-14T15:11:45.685Z,36.885,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T15:13:05.158Z,2022-07-14T15:13:19.861Z,14.703,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T15:16:50.263Z,2022-07-14T15:16:50.263Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T15:17:29.873Z,2022-07-14T15:17:29.873Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T15:23:26.768Z,2022-07-14T15:23:26.768Z,0.0,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T15:27:15.230Z,2022-07-14T15:28:06.382Z,51.152,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T15:28:23.774Z,2022-07-14T15:28:36.167Z,12.393,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T15:28:53.967Z,2022-07-14T15:29:09.611Z,15.644,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T17:45:05.027Z,2022-07-14T17:46:36.591Z,91.564,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-14T18:00:59.074Z,2022-07-14T18:01:17.638Z,18.564,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T18:01:17.678Z,2022-07-14T18:01:54.630Z,36.952,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T18:01:54.670Z,2022-07-14T18:02:44.175Z,49.505,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T18:02:44.215Z,2022-07-14T18:02:55.642Z,11.427,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T18:02:55.682Z,2022-07-14T18:03:28.207Z,32.525,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T18:03:28.247Z,2022-07-14T18:03:43.375Z,15.128,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T18:03:43.415Z,2022-07-14T18:03:56.356Z,12.941,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T18:03:56.396Z,2022-07-14T18:06:37.481Z,161.085,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T18:06:37.521Z,2022-07-14T18:07:09.046Z,31.525,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T18:07:18.778Z,2022-07-14T18:08:01.070Z,42.292,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T19:31:24.628Z,2022-07-14T19:31:43.412Z,18.784,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T20:55:08.831Z,2022-07-14T20:55:50.580Z,41.749,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-14T21:23:33.935Z,2022-07-14T21:25:48.377Z,134.442,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-14T22:31:04.899Z,2022-07-14T22:31:36.451Z,31.552,318.1.266.0.1331.2.1.0,318,1,0,1331
innovative_cheese_machine,2022-07-14T22:57:25.981Z,2022-07-14T22:57:49.577Z,23.596,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-07-14T23:03:22.581Z,2022-07-14T23:03:56.261Z,33.68,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-07-14T23:16:57.142Z,2022-07-14T23:18:58.736Z,121.594,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-15T01:34:03.250Z,2022-07-15T01:34:03.266Z,0.016,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-15T02:44:24.471Z,2022-07-15T02:44:55.955Z,31.484,319.0.757.0.1957.0.2.0,319,0,0,1957
innovative_cheese_machine,2022-07-15T03:31:58.744Z,2022-07-15T03:32:08.541Z,9.797,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-15T03:44:22.137Z,2022-07-15T03:51:44.638Z,442.501,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-15T07:01:15.004Z,2022-07-15T07:05:39.687Z,264.683,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-07-15T07:27:04.549Z,2022-07-15T07:28:10.438Z,65.889,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-07-15T08:52:01.491Z,2022-07-15T08:52:35.611Z,34.12,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-15T12:19:42.413Z,2022-07-15T12:21:36.031Z,113.618,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-15T13:19:42.862Z,2022-07-15T13:23:14.472Z,211.61,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-15T13:35:57.333Z,2022-07-15T13:36:09.830Z,12.497,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-15T13:36:35.910Z,2022-07-15T13:37:00.322Z,24.412,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-07-15T13:37:08.658Z,2022-07-15T13:37:41.747Z,33.089,10.0.621.0.2300.0.0.0,10,0,0,2300
